source_file,interval_start,interval_end,week_label,week_number,area_name,area_code,forecast_min_mw,actual_min_mw,actual_max_mw,forecast_max_mw,data_year,created_at,year,month,quarter,week_of_year,season,is_winter,is_spring,is_summer,is_autumn,week_sin,week_cos,error_min_mw,error_max_mw,abs_error_min_mw,abs_error_max_mw,actual_min_mw_lag_1,actual_min_mw_lag_2,actual_min_mw_lag_3,actual_min_mw_lag_4,actual_max_mw_lag_1,actual_max_mw_lag_2,actual_max_mw_lag_3,actual_max_mw_lag_4,forecast_min_mw_lag_1,forecast_min_mw_lag_2,forecast_min_mw_lag_3,forecast_min_mw_lag_4,forecast_max_mw_lag_1,forecast_max_mw_lag_2,forecast_max_mw_lag_3,forecast_max_mw_lag_4,actual_min_mw_roll_mean_3,actual_min_mw_roll_std_3,actual_min_mw_roll_mean_4,actual_min_mw_roll_std_4,actual_min_mw_roll_mean_8,actual_min_mw_roll_std_8,actual_max_mw_roll_mean_3,actual_max_mw_roll_std_3,actual_max_mw_roll_mean_4,actual_max_mw_roll_std_4,actual_max_mw_roll_mean_8,actual_max_mw_roll_std_8,forecast_min_mw_roll_mean_3,forecast_min_mw_roll_std_3,forecast_min_mw_roll_mean_4,forecast_min_mw_roll_std_4,forecast_min_mw_roll_mean_8,forecast_min_mw_roll_std_8,forecast_max_mw_roll_mean_3,forecast_max_mw_roll_std_3,forecast_max_mw_roll_mean_4,forecast_max_mw_roll_std_4,forecast_max_mw_roll_mean_8,forecast_max_mw_roll_std_8,actual_min_mw_diff_1,actual_min_mw_pct_change_1,actual_max_mw_diff_1,actual_max_mw_pct_change_1,forecast_min_mw_diff_1,forecast_min_mw_pct_change_1,forecast_max_mw_diff_1,forecast_max_mw_pct_change_1,range_actual_mw,range_forecast_mw,range_actual_diff_1,range_forecast_diff_1
GUI_TOTAL_LOAD_YEARAHEAD_201912312300-202012312300.csv,2019-12-30,2021-01-04,Week 51,51,Poland,PL,16706.0,15362.8,25626.79,28000.0,2021,2026-07-06 20:09:35,2021,1,1,51,winter,1,0,0,0,-0.12053668025532363,0.992708874098054,-1343.2000000000007,-2373.209999999999,1343.2000000000007,2373.209999999999,15421.51,14920.3,15240.73,14862.01,26532.36,26062.06,25235.14,24478.23,14752.1,14930.8,14591.7,14081.2,28000.0,28000.0,27300.0,27300.0,15194.18,253.82679704859785,15111.137499999999,265.5866258398566,14607.215,579.2214846794681,25943.186666666665,656.7290797072258,25576.947500000002,907.7737777432194,24796.34875,1038.383403186195,14758.200000000003,169.63227876792172,14588.95,365.73987568578065,14179.324999999999,524.7236599256172,27766.666666666668,404.14518843274044,27650.0,404.1451884327383,26987.5,1030.1698889018262,-58.710000000000946,-0.003807020194520616,-905.5699999999997,-0.034130774646507156,1953.8999999999996,0.13244893947302416,0.0,0.0,10263.990000000002,11294.0,-846.8599999999988,-1953.8999999999996
GUI_TOTAL_LOAD_YEARAHEAD_201912312300-202012312300.csv,2019-12-30,2021-01-04,Week 52,52,Poland,PL,12700.3,12640.53,25390.59,28000.0,2021,2026-07-06 20:09:35,2021,1,1,52,winter,1,0,0,0,6.432490598706546e-16,1.0,-59.76999999999862,-2609.41,59.76999999999862,2609.41,15362.8,15421.51,14920.3,15240.73,25626.79,26532.36,26062.06,25235.14,16706.0,14752.1,14930.8,14591.7,28000.0,28000.0,28000.0,27300.0,15234.87,274.00260892909296,15236.335,223.7413790517979,14766.44875,591.3578747361883,26073.736666666668,452.89790751679845,25864.087499999998,559.066575127546,25045.1675,955.8970984032574,15462.966666666665,1080.2001311485456,15245.150000000001,983.6994544405534,14532.15,1016.1534993718892,28000.0,0.0,27825.0,350.0,27312.5,852.6220063511655,-2722.2699999999986,-0.17719881792381587,-236.20000000000073,-0.009216917140227099,-4005.7000000000007,-0.23977612833712447,0.0,0.0,12750.06,15299.7,2486.069999999998,4005.7000000000007
GUI_TOTAL_LOAD_YEARAHEAD_201912312300-202012312300.csv,2019-12-30,2021-01-04,Week 1,1,Poland,PL,12894.5,13520.11,22643.13,28000.0,2021,2026-07-06 20:09:35,2021,1,1,1,winter,1,0,0,0,0.12053668025532305,0.992708874098054,625.6100000000006,-5356.869999999999,625.6100000000006,5356.869999999999,12640.53,15362.8,15421.51,14920.3,25390.59,25626.79,26532.36,26062.06,12700.3,16706.0,14752.1,14930.8,28000.0,28000.0,28000.0,28000.0,14474.946666666665,1588.9226212227234,14586.285,1316.3212482900967,14607.7325,928.3528827175586,25849.913333333334,602.7003398315821,25902.949999999997,503.4050904919164,25198.14,890.9685707780853,14719.466666666667,2003.049381151981,14772.3,1638.8929169818618,14394.2875,1189.2514637818044,28000.0,0.0,28000.0,0.0,27637.5,388.9087296526025,879.5799999999999,0.0695841076283985,-2747.459999999999,-0.10820780454491208,194.20000000000073,0.01529097737848728,0.0,0.0,9123.02,15105.5,-3627.039999999999,-194.20000000000073
GUI_TOTAL_LOAD_YEARAHEAD_202012312300-202112312300.csv,2021-01-04,2022-01-03,Week 2,2,Poland,PL,14474.9,14722.1,24893.04,27500.0,2022,2026-07-06 20:09:35,2022,1,1,2,winter,1,0,0,0,0.23931566428755774,0.970941817426052,247.20000000000073,-2606.959999999999,247.20000000000073,2606.959999999999,13520.11,12640.53,15362.8,15421.51,22643.13,25390.59,25626.79,26532.36,12894.5,12700.3,16706.0,14752.1,28000.0,28000.0,28000.0,28000.0,13841.146666666667,1389.239682068323,14236.2375,1382.4055106317387,14540.91125,990.9741616270834,24553.503333333338,1658.6417077033732,25048.2175,1677.2089821560364,25020.1425,1227.7829797734937,14100.266666666668,2258.719341426316,14263.225,1872.8134937841485,14329.3125,1262.39264600147,28000.0,0.0,28000.0,0.0,27737.5,362.28441865473746,1201.9899999999998,0.08890386246857451,2249.91,0.09936391302792491,1580.3999999999996,0.12256388382643757,-500.0,-0.017857142857142905,10170.94,13025.1,1047.92,-2080.3999999999996
GUI_TOTAL_LOAD_YEARAHEAD_202012312300-202112312300.csv,2021-01-04,2022-01-03,Week 3,3,Poland,PL,14888.3,15991.84,26169.39,27500.0,2022,2026-07-06 20:09:35,2022,1,1,3,winter,1,0,0,0,0.3546048870425356,0.9350162426854148,1103.5400000000009,-1330.6100000000006,1103.5400000000009,1330.6100000000006,14722.1,13520.11,12640.53,15362.8,24893.04,22643.13,25390.59,25626.79,14474.9,12894.5,12700.3,16706.0,27500.0,28000.0,28000.0,28000.0,13627.580000000002,1044.9381641513369,14061.385,1216.830975676846,14586.261250000001,989.7764726072178,24308.92,1463.9095749737548,24638.3875,1364.8746572579144,25107.667500000003,1184.5793666922075,13356.566666666666,973.3604128653095,14193.925000000001,1853.724964092567,14391.4375,1254.8349463888042,27833.333333333332,288.67513459481233,27875.0,250.0,27762.5,333.54160160315996,1269.7399999999998,0.08624720658058282,1276.3499999999985,0.05127336797755522,413.39999999999964,0.02855978279642679,0.0,0.0,10177.55,12611.7,6.609999999998763,-413.39999999999964
GUI_TOTAL_LOAD_YEARAHEAD_202012312300-202112312300.csv,2021-01-04,2022-01-03,Week 4,4,Poland,PL,14764.7,15176.21,27202.61,27500.0,2022,2026-07-06 20:09:35,2022,1,1,4,winter,1,0,0,0,0.4647231720437685,0.8854560256532099,411.5099999999984,-297.3899999999994,411.5099999999984,297.3899999999994,15991.84,14722.1,13520.11,12640.53,26169.39,24893.04,22643.13,25390.59,14888.3,14474.9,12894.5,12700.3,27500.0,27500.0,28000.0,28000.0,14744.683333333334,1236.0197423315265,14218.645,1457.862081325482,14727.49,1108.2580946692883,24568.52,1785.3885626663532,24774.037500000002,1514.603793414272,25319.0625,1206.8943772196258,14085.9,1052.2834028910618,13739.499999999998,1103.7083310367789,14492.324999999999,1258.7677611174324,27666.666666666668,288.67513459481233,27750.0,288.6751345948126,27787.5,299.7022331772482,-815.630000000001,-0.05100288647210083,1033.2200000000012,0.039482005503376216,-123.59999999999854,-0.008301820892915868,0.0,0.0,12026.400000000001,12735.3,1848.8500000000022,123.59999999999854
GUI_TOTAL_LOAD_YEARAHEAD_202012312300-202112312300.csv,2021-01-04,2022-01-03,Week 5,5,Poland,PL,15213.4,15507.83,25500.53,27500.0,2022,2026-07-06 20:09:35,2022,1,1,5,winter,1,0,0,0,0.5680647467311558,0.8229838658936564,294.4300000000003,-1999.4700000000012,294.4300000000003,1999.4700000000012,15176.21,15991.84,14722.1,13520.11,27202.61,26169.39,24893.04,22643.13,14764.7,14888.3,14474.9,12894.5,27500.0,27500.0,27500.0,28000.0,15296.716666666667,643.3904797502751,14852.565,1032.01276718524,14719.425,1104.2169829340612,26088.346666666665,1156.9159056012215,25227.0425,1964.6074447137992,25564.99625,1375.967150147125,14709.300000000001,212.1950989066282,14255.6,923.792509170748,14513.949999999999,1262.200208253155,27500.0,0.0,27625.0,250.0,27812.5,258.7745847533849,331.6200000000008,0.021851305431329848,-1702.0800000000017,-0.06257046658390508,448.6999999999989,0.03039005194822786,0.0,0.0,9992.699999999999,12286.6,-2033.7000000000025,-448.6999999999989
GUI_TOTAL_LOAD_YEARAHEAD_202012312300-202112312300.csv,2021-01-04,2022-01-03,Week 6,6,Poland,PL,14401.8,16341.95,26002.14,27200.0,2022,2026-07-06 20:09:35,2022,1,1,6,winter,1,0,0,0,0.6631226582407952,0.7485107481711011,1940.1500000000015,-1197.8600000000006,1940.1500000000015,1197.8600000000006,15507.83,15176.21,15991.84,14722.1,25500.53,27202.61,26169.39,24893.04,15213.4,14764.7,14888.3,14474.9,27500.0,27500.0,27500.0,27500.0,15558.626666666669,410.1808140726326,15349.494999999999,535.8262306942477,14792.86625,1138.492032633362,26290.843333333334,857.5151693894911,25941.3925,989.2851207605344,25494.805,1361.2320166043116,14955.466666666665,231.7680809199724,14835.325,305.85461006821595,14549.275,1279.370888645786,27500.0,0.0,27500.0,0.0,27750.0,267.26124191242644,834.1200000000008,0.05378702242673539,501.6100000000006,0.019670571552826477,-811.6000000000004,-0.05334770662705246,-300.0,-0.010909090909090868,9660.189999999999,12798.2,-332.5100000000002,511.60000000000036
GUI_TOTAL_LOAD_YEARAHEAD_202012312300-202112312300.csv,2021-01-04,2022-01-03,Week 7,7,Poland,PL,15027.0,16552.59,27374.68,27200.0,2022,2026-07-06 20:09:35,2022,1,1,7,winter,1,0,0,0,0.7485107481711011,0.6631226582407953,1525.5900000000001,174.6800000000003,1525.5900000000001,174.6800000000003,16341.95,15507.83,15176.21,15991.84,26002.14,25500.53,27202.61,26169.39,14401.8,15213.4,14764.7,14888.3,27200.0,27500.0,27500.0,27500.0,15675.33,600.6493356359875,15754.4575,515.3294039980708,14907.92125,1251.9536181782632,26235.093333333334,874.6253616452533,26218.6675,714.8838466199763,25428.5275,1315.6418851295396,14793.300000000001,406.5551746073272,14817.05,335.33215871229453,14505.4875,1277.4305252984634,27400.0,173.20508075688772,27425.0,150.0,27650.0,307.05978943149705,210.63999999999942,0.01288952664767673,1372.5400000000009,0.05278565533452251,625.2000000000007,0.04341124026163401,0.0,0.0,10822.09,12173.0,1161.9000000000015,-625.2000000000007
GUI_TOTAL_LOAD_YEARAHEAD_202012312300-202112312300.csv,2021-01-04,2022-01-03,Week 8,8,Poland,PL,14642.9,15470.13,26465.06,27200.0,2022,2026-07-06 20:09:35,2022,1,1,8,winter,1,0,0,0,0.8229838658936564,0.5680647467311559,827.2299999999996,-734.9399999999987,827.2299999999996,734.9399999999987,16552.59,16341.95,15507.83,15176.21,27374.68,26002.14,25500.53,27202.61,15027.0,14401.8,15213.4,14764.7,27200.0,27200.0,27500.0,27500.0,16134.123333333331,552.5167933495597,15894.645,657.9635449627946,15056.645,1378.0309774664518,26292.45,970.216201524049,26519.989999999998,913.588597163129,25647.01375,1487.2172764782667,14880.733333333332,425.11068362642595,14851.725,351.9166508800727,14295.6125,963.63457276161,27300.0,173.20508075688772,27350.0,173.20508075688772,27550.0,307.05978943149705,-1082.460000000001,-0.06539520401339005,-909.619999999999,-0.033228516278546394,-384.10000000000036,-0.025560657483196914,0.0,0.0,10994.930000000002,12557.1,172.84000000000196,384.10000000000036
GUI_TOTAL_LOAD_YEARAHEAD_202012312300-202112312300.csv,2021-01-04,2022-01-03,Week 9,9,Poland,PL,14372.6,14847.16,24285.39,27200.0,2022,2026-07-06 20:09:35,2022,1,1,9,winter,1,0,0,0,0.8854560256532099,0.4647231720437686,474.5599999999995,-2914.6100000000006,474.5599999999995,2914.6100000000006,15470.13,16552.59,16341.95,15507.83,26465.06,27374.68,26002.14,25500.53,14642.9,15027.0,14401.8,15213.4,27200.0,27200.0,27200.0,27500.0,16121.556666666665,573.8987967693263,15968.125,560.1234905209215,15410.345,972.8686782617987,26613.960000000003,698.279972790096,26335.6025,796.8656546065351,25781.322500000002,1509.1077021656859,14690.566666666666,315.3138806543864,14821.275,366.90675813706065,14538.4375,717.5370491927979,27200.0,0.0,27275.0,150.0,27450.0,267.2612419124264,-622.9699999999993,-0.040269215578666695,-2179.670000000002,-0.08236028937776829,-270.2999999999993,-0.018459458167439435,0.0,0.0,9438.23,12827.4,-1556.7000000000025,270.2999999999993
GUI_TOTAL_LOAD_YEARAHEAD_202012312300-202112312300.csv,2021-01-04,2022-01-03,Week 10,10,Poland,PL,14553.4,15003.7,24410.35,26600.0,2022,2026-07-06 20:09:35,2022,1,1,10,winter,1,0,0,0,0.9350162426854148,0.35460488704253557,450.3000000000011,-2189.6500000000015,450.3000000000011,2189.6500000000015,14847.16,15470.13,16552.59,16341.95,24285.39,26465.06,27374.68,26002.14,14372.6,14642.9,15027.0,14401.8,27200.0,27200.0,27200.0,27200.0,15623.293333333333,862.9699451506327,15802.957499999999,790.945595658559,15576.22625,670.7533645288613,26041.710000000003,1587.5601068620258,26031.817499999997,1296.3883837382664,25986.605,1068.6625176359898,14680.833333333334,328.8450141530631,14611.074999999999,302.5848572439092,14723.2,306.10223315565526,27200.0,0.0,27200.0,0.0,27350.0,160.35674514745833,156.54000000000087,0.010543430528128006,124.95999999999913,0.005145480472003916,180.79999999999927,0.012579491532499265,-600.0,-0.022058823529411797,9406.649999999998,12046.6,-31.580000000001746,-780.7999999999993
GUI_TOTAL_LOAD_YEARAHEAD_202012312300-202112312300.csv,2021-01-04,2022-01-03,Week 11,11,Poland,PL,14493.0,14739.9,24781.51,26600.0,2022,2026-07-06 20:09:35,2022,1,1,11,winter,1,0,0,0,0.970941817426052,0.23931566428755804,246.89999999999964,-1818.4900000000016,246.89999999999964,1818.4900000000016,15003.7,14847.16,15470.13,16552.59,24410.35,24285.39,26465.06,27374.68,14553.4,14372.6,14642.9,15027.0,26600.0,27200.0,27200.0,27200.0,15106.996666666666,324.07646664528187,15468.395,769.709074152914,15611.426249999999,625.3813543051165,25053.599999999995,1223.9559833179542,25633.87,1531.52383516109,25926.26875,1149.773191763621,14522.966666666667,137.69590892008884,14648.975,275.95744086117645,14733.0125,298.1607688935029,27000.0,346.41016151377545,27050.0,300.0,27237.5,297.3093626895363,-263.8000000000011,-0.017582329692009346,371.15999999999985,0.01520502573703375,-60.399999999999636,-0.004150232935259068,0.0,0.0,10041.609999999999,12107.0,634.960000000001,60.399999999999636
GUI_TOTAL_LOAD_YEARAHEAD_202012312300-202112312300.csv,2021-01-04,2022-01-03,Week 12,12,Poland,PL,14480.0,15406.14,24776.6,26600.0,2022,2026-07-06 20:09:35,2022,1,1,12,winter,1,0,0,0,0.992708874098054,0.120536680255323,926.1399999999994,-1823.4000000000015,926.1399999999994,1823.4000000000015,14739.9,15003.7,14847.16,15470.13,24781.51,24410.35,24285.39,26465.06,14493.0,14553.4,14372.6,14642.9,26600.0,26600.0,27200.0,27200.0,14863.586666666668,132.66494085964442,15015.2225,322.0357560245945,15454.93375,671.5267286444601,24492.416666666668,258.040630392151,24985.5775,1008.573452006131,25752.78375,1210.9286306200868,14473.0,92.04433714246895,14515.475,113.42226045468851,14683.6,301.48630388227144,26800.0,346.41016151377545,26900.0,346.41016151377545,27125.0,349.48942350643205,666.2399999999998,0.04519976390613234,-4.9099999999998545,-0.00019813159085135812,-13.0,-0.0008969847512592111,0.0,0.0,9370.46,12120.0,-671.1499999999996,13.0
GUI_TOTAL_LOAD_YEARAHEAD_202012312300-202112312300.csv,2021-01-04,2022-01-03,Week 13,13,Poland,PL,13634.5,14812.58,24393.33,26600.0,2022,2026-07-06 20:09:35,2022,1,1,13,winter,1,0,0,0,1.0,-1.6081226496766366e-16,1178.08,-2206.6699999999983,1178.08,2206.6699999999983,15406.14,14739.9,15003.7,14847.16,24776.6,24781.51,24410.35,24285.39,14480.0,14493.0,14553.4,14372.6,26600.0,26600.0,26600.0,27200.0,15049.913333333332,335.51555632085245,14999.224999999999,292.1033280079705,15483.675000000001,662.7564147019425,24656.153333333332,212.8860869882554,24563.4625,254.12599176703955,25449.532499999998,1094.1196743599369,14508.800000000001,39.16784395389065,14474.75,75.23534187236524,14648.0125,307.2927707647993,26600.0,0.0,26750.0,300.0,27012.5,356.32048174962785,-593.5599999999995,-0.038527496180094434,-383.2699999999968,-0.015469031263369293,-845.5,-0.0583908839779006,0.0,0.0,9580.750000000002,12965.5,210.2900000000027,845.5
GUI_TOTAL_LOAD_YEARAHEAD_202012312300-202112312300.csv,2021-01-04,2022-01-03,Week 14,14,Poland,PL,13193.9,12989.36,23418.39,26600.0,2022,2026-07-06 20:09:35,2022,1,1,14,winter,1,0,0,0,0.992708874098054,-0.12053668025532288,-204.53999999999905,-3181.6100000000006,204.53999999999905,3181.6100000000006,14812.58,15406.14,14739.9,15003.7,24393.33,24776.6,24781.51,24410.35,13634.5,14480.0,14493.0,14553.4,26600.0,26600.0,26600.0,26600.0,14986.206666666667,365.48406112071655,14990.58,298.54464233455144,15396.768750000001,703.4695567874901,24650.48,222.7119639800187,24590.4475,217.9052167608201,25311.1325,1155.0764680160116,14202.5,491.9453729836248,14290.225,438.31822819345945,14450.65,388.5744716267669,26600.0,0.0,26600.0,0.0,26900.0,320.71349029491086,-1823.2199999999993,-0.12308591751065645,-974.9400000000023,-0.0399674829143869,-440.60000000000036,-0.03231508306135178,0.0,0.0,10429.029999999999,13406.1,848.279999999997,440.60000000000036
GUI_TOTAL_LOAD_YEARAHEAD_202012312300-202112312300.csv,2021-01-04,2022-01-03,Week 15,15,Poland,PL,12702.0,12586.85,23816.63,24200.0,2022,2026-07-06 20:09:35,2022,1,1,15,winter,1,0,0,0,0.9709418174260521,-0.2393156642875575,-115.14999999999964,-383.369999999999,115.14999999999964,383.369999999999,12989.36,14812.58,15406.14,14739.9,23418.39,24393.33,24776.6,24781.51,13193.9,13634.5,14480.0,14493.0,26600.0,26600.0,26600.0,26600.0,14402.693333333335,1259.4489674986023,14486.994999999999,1042.0660016684765,14977.695000000002,997.2356615020501,24196.10666666667,700.2545133258272,24342.4575,642.3227547670955,24988.16375,1287.851135318486,13769.466666666665,653.586492618486,13950.349999999999,644.7159503740057,14299.662499999999,591.7995894787049,26600.0,0.0,26600.0,0.0,26825.0,310.5295017040612,-402.5100000000002,-0.030987669908294158,398.2400000000016,0.017005438887985003,-491.89999999999964,-0.03728238049401611,-2400.0,-0.09022556390977443,11229.78,11498.0,800.7500000000018,-1908.1000000000004
