source_file,interval_start,interval_end,week_label,week_number,area_name,area_code,forecast_min_mw,actual_min_mw,actual_max_mw,forecast_max_mw,data_year,created_at
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 32,32,Poland,PL,12797.4,12759.91,21904.35,23900.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 33,33,Poland,PL,12637.1,12976.59,21490.76,23700.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 34,34,Poland,PL,12780.0,12748.98,23375.1,23400.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 35,35,Poland,PL,13092.8,13717.33,23134.39,23500.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 36,36,Poland,PL,13235.8,12987.08,22245.4,24100.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 37,37,Poland,PL,13486.4,13157.19,22128.28,23600.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 38,38,Poland,PL,13677.4,13293.41,22187.7,23900.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 39,39,Poland,PL,13689.8,13570.64,22765.19,24100.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 40,40,Poland,PL,14201.3,13348.03,23060.58,24200.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 41,41,Poland,PL,13608.8,13566.06,23189.51,24600.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 42,42,Poland,PL,14468.8,13630.05,23421.18,24900.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 43,43,Poland,PL,14647.8,13890.58,23294.18,24800.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 44,44,Poland,PL,14649.7,13389.65,23422.8,25000.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 45,45,Poland,PL,13407.4,13325.18,23488.98,25400.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 46,46,Poland,PL,14721.7,13885.2,23622.48,25500.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 47,47,Poland,PL,14969.4,14595.58,25581.79,26100.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 48,48,Poland,PL,14526.4,15367.01,26521.86,26600.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 49,49,Poland,PL,15815.5,15481.43,26537.04,26900.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 50,50,Poland,PL,15606.5,15691.13,26012.09,27200.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 51,51,Poland,PL,16639.5,16422.93,27211.43,27100.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 52,52,Poland,PL,14501.9,12683.7,26763.84,27200.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202112312300-202212312300.csv,2022-01-03,2023-01-02,Week 53,53,Poland,PL,12664.3,11454.2,21867.99,26100.0,2023,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 1,1,Poland,PL,13194.6,12463.01,23544.26,27000.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 2,2,Poland,PL,15598.6,13533.16,24318.59,27100.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 3,3,Poland,PL,15994.3,15115.88,25876.31,27400.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 4,4,Poland,PL,16189.4,15370.59,25794.13,26900.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 5,5,Poland,PL,15093.8,15608.76,25520.99,27000.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 6,6,Poland,PL,15320.1,15318.84,25888.86,27700.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 7,7,Poland,PL,15303.4,14396.15,24306.9,26900.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 8,8,Poland,PL,14751.2,14838.38,23888.04,27000.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 9,9,Poland,PL,15591.7,15109.15,24877.14,26700.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 10,10,Poland,PL,16068.4,15176.48,24715.68,25800.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 11,11,Poland,PL,15567.7,14268.85,24114.43,25600.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 12,12,Poland,PL,14904.8,13737.79,23454.44,25700.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 13,13,Poland,PL,14901.5,13828.89,23567.31,25300.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 14,14,Poland,PL,15350.9,12566.74,23886.59,25200.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 15,15,Poland,PL,14957.4,12233.08,22484.08,25300.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 16,16,Poland,PL,12802.8,12711.96,22757.43,24500.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 17,17,Poland,PL,14678.8,12706.69,22269.08,24200.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 18,18,Poland,PL,13339.1,12237.03,20292.45,23400.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 19,19,Poland,PL,13169.5,12501.1,21147.94,23400.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 20,20,Poland,PL,12937.1,12097.94,22400.36,23800.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 21,21,Poland,PL,12711.3,11824.45,20997.48,23400.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 22,22,Poland,PL,12936.8,11731.24,20281.05,23500.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 23,23,Poland,PL,12664.9,11469.16,20587.44,23900.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 24,24,Poland,PL,12850.4,12278.74,21287.43,24900.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 25,25,Poland,PL,12804.3,12306.69,22502.59,24600.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 26,26,Poland,PL,13419.7,12164.65,21320.24,24701.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 27,27,Poland,PL,12913.1,12226.95,21160.38,24600.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 28,28,Poland,PL,12635.9,12430.35,22532.71,24900.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 29,29,Poland,PL,12566.9,11793.95,21946.91,24600.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 30,30,Poland,PL,13223.2,12061.25,20977.88,24300.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 31,31,Poland,PL,13017.0,11969.86,20527.4,24200.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 32,32,Poland,PL,12678.8,12067.9,20443.15,23800.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 33,33,Poland,PL,12649.7,12641.58,22132.0,23700.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 34,34,Poland,PL,13463.0,13102.96,22353.7,23500.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 35,35,Poland,PL,13505.6,12892.68,22484.99,24400.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 36,36,Poland,PL,12712.6,12908.1,22199.14,23800.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 37,37,Poland,PL,12992.1,12615.99,22961.83,24100.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 38,38,Poland,PL,13054.9,12690.49,22393.09,24400.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 39,39,Poland,PL,13514.0,12633.45,22606.24,24400.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 40,40,Poland,PL,13232.9,12982.51,22543.4,25000.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 41,41,Poland,PL,13470.0,13208.74,23250.76,25200.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 42,42,Poland,PL,13562.0,13827.93,23561.38,25100.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 43,43,Poland,PL,13795.3,13729.98,23672.44,25200.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 44,44,Poland,PL,13190.4,13229.11,23092.55,25700.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 45,45,Poland,PL,13904.4,13721.26,23637.71,26300.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 46,46,Poland,PL,13778.0,14603.93,24829.58,26500.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 47,47,Poland,PL,15957.9,15181.85,25556.16,26900.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 48,48,Poland,PL,15246.6,16314.3,26795.08,27300.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 49,49,Poland,PL,15387.3,15767.61,27105.73,27500.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 50,50,Poland,PL,15775.2,14999.86,25795.04,27500.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 51,51,Poland,PL,15236.6,13787.89,24915.56,27600.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202212312300-202312312300.csv,2023-01-02,2024-01-01,Week 52,52,Poland,PL,14000.1,12183.24,21543.45,26800.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 1,1,Poland,PL,11899.0,12708.3,24524.25,23216.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 2,2,Poland,PL,15355.0,16109.48,28303.88,26378.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 3,3,Poland,PL,14793.0,15912.9,26694.71,25441.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 4,4,Poland,PL,14176.0,15147.48,25181.83,24270.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 5,5,Poland,PL,13811.0,14461.94,24823.66,23891.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 6,6,Poland,PL,13634.0,14369.21,24776.66,23381.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 7,7,Poland,PL,13863.0,14918.84,24146.55,22707.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 8,8,Poland,PL,13552.0,14626.28,24768.54,23158.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 9,9,Poland,PL,13033.0,14110.69,23809.63,22464.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 10,10,Poland,PL,13348.0,14376.44,24379.48,23087.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 11,11,Poland,PL,13437.0,14071.85,24050.98,23042.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 12,12,Poland,PL,13415.0,14307.35,24409.01,22965.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 13,13,Poland,PL,10810.0,11922.95,24165.9,22295.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 14,14,Poland,PL,10690.0,11514.29,22790.35,21349.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 15,15,Poland,PL,12298.0,13177.33,22297.05,20983.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 16,16,Poland,PL,12975.0,14129.98,22958.48,21607.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 17,17,Poland,PL,12182.0,13228.05,23582.73,21951.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 18,18,Poland,PL,11172.0,11786.35,21213.63,20211.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 19,19,Poland,PL,12037.0,12772.55,21505.78,20614.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 20,20,Poland,PL,11564.0,12760.8,21539.54,20476.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 21,21,Poland,PL,11979.0,12968.59,21903.6,20705.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 22,22,Poland,PL,11621.0,12485.81,21744.96,20426.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 23,23,Poland,PL,11789.0,12553.09,21596.03,20667.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 24,24,Poland,PL,11906.0,11807.507,21812.81,20879.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 25,25,Poland,PL,11856.0,12022.393,21167.92,22104.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 26,26,Poland,PL,12163.0,12552.942,22290.695,22238.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 27,27,Poland,PL,12181.0,12169.702,21870.607,21800.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 28,28,Poland,PL,12150.0,12252.156,22609.532,21825.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 29,29,Poland,PL,12569.0,12132.126,22050.981,21725.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 30,30,Poland,PL,12194.0,12162.816,20792.121,20936.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 31,31,Poland,PL,11950.0,11646.489,20575.306,20676.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 32,32,Poland,PL,11987.0,11816.453,20400.141,20345.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 33,33,Poland,PL,11869.0,12052.611,19817.546,19929.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 34,34,Poland,PL,12225.0,12324.479,21589.683,22230.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 35,35,Poland,PL,12293.0,12300.04,21752.177,21641.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 36,36,Poland,PL,12606.0,12253.894,21447.655,21968.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 37,37,Poland,PL,12350.0,12733.543,21307.241,21249.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 38,38,Poland,PL,11975.0,12079.001,21020.94,21175.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 39,39,Poland,PL,12200.0,12097.579,21254.565,21282.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 40,40,Poland,PL,12906.0,12959.716,22300.822,22538.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 41,41,Poland,PL,13549.0,12603.36,22022.074,22038.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 42,42,Poland,PL,12963.0,12887.841,22513.716,22244.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 43,43,Poland,PL,13083.0,12669.978,22277.023,22094.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 44,44,Poland,PL,12450.0,12181.514,22651.81,22318.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 45,45,Poland,PL,13387.0,13509.54,23558.325,23488.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 46,46,Poland,PL,13606.0,13522.166,24296.495,23988.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 47,47,Poland,PL,14256.0,14269.902,24550.658,24720.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 48,48,Poland,PL,14175.0,14359.142,24292.044,23975.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 49,49,Poland,PL,14275.0,14350.913,24547.481,24394.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 50,50,Poland,PL,14600.0,14678.018,24980.744,24781.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 51,51,Poland,PL,14726.0,14563.526,23639.957,23963.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202312312300-202412312300.csv,2024-01-01,2024-12-30,Week 52,52,Poland,PL,12025.0,11955.883,22071.418,22538.0,2024,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 1,1,Poland,PL,13169.0,12797.49,22824.065,22456.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 2,2,Poland,PL,13950.0,14096.059,24606.878,24213.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 3,3,Poland,PL,14937.0,14862.727,25078.255,24876.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 4,4,Poland,PL,14179.0,13873.296,24535.848,24568.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 5,5,Poland,PL,14250.0,14136.881,23513.868,23032.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 6,6,Poland,PL,14725.0,14400.281,23884.022,24114.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 7,7,Poland,PL,14931.0,14937.055,24643.714,25226.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 8,8,Poland,PL,14400.0,14417.048,25135.111,25217.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 9,9,Poland,PL,14138.0,14126.852,23646.047,23550.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 10,10,Poland,PL,13343.0,12833.984,22710.678,23528.0,2025,2026-07-06 20:09:35
GUI_TOTAL_LOAD_YEARAHEAD_202412312300-202512312300.csv,2024-12-30,2025-12-29,Week 11,11,Poland,PL,13744.0,13473.515,22964.849,22731.0,2025,2026-07-06 20:09:35
